card_key_a,card_key_b,mean_abs_diff,similarity_score,difficulty_tier
major_06_lovers,minor_pentacles_03,1.5,2,Medium
major_06_lovers,minor_pentacles_04,1.667,2,Medium
major_06_lovers,minor_pentacles_05,2.0,3,Easy
major_06_lovers,minor_pentacles_06,0.833,1,Hard
major_06_lovers,minor_pentacles_07,1.5,2,Medium
major_06_lovers,minor_pentacles_08,2.167,3,Easy
major_06_lovers,minor_pentacles_09,2.0,3,Easy
major_06_lovers,minor_pentacles_10,1.667,2,Medium
major_06_lovers,minor_pentacles_page,1.333,1,Hard
major_06_lovers,minor_pentacles_knight,1.333,1,Hard
major_06_lovers,minor_pentacles_queen,1.167,1,Hard
major_06_lovers,minor_pentacles_king,1.5,2,Medium
major_07_chariot,major_00_fool,2.0,3,Easy
major_07_chariot,major_01_magician,1.333,1,Hard
major_07_chariot,major_02_high_priestess,3.5,3,Easy
major_07_chariot,major_03_empress,2.833,3,Easy
major_07_chariot,major_04_emperor,0.833,1,Hard
major_07_chariot,major_05_hierophant,2.167,3,Easy
major_07_chariot,major_06_lovers,1.667,2,Medium
major_07_chariot,major_08_strength,1.833,2,Medium
major_07_chariot,major_09_hermit,2.833,3,Easy
major_07_chariot,major_10_wheel_of_fortune,2.0,3,Easy
major_07_chariot,major_11_justice,1.5,2,Medium
major_07_chariot,major_12_hanged_man,2.667,3,Easy
major_07_chariot,major_13_death,2.0,3,Easy
major_07_chariot,major_14_temperance,2.5,3,Easy
major_07_chariot,major_15_devil,2.5,3,Easy
major_07_chariot,major_16_tower,1.667,2,Medium
major_07_chariot,major_17_star,2.5,3,Easy
major_07_chariot,major_18_moon,2.667,3,Easy
major_07_chariot,major_19_sun,2.333,3,Easy
major_07_chariot,major_20_judgment,1.333,1,Hard
major_07_chariot,major_21_world,2.5,3,Easy
major_07_chariot,minor_wands_ace,1.5,2,Medium
major_07_chariot,minor_wands_02,1.0,1,Hard
major_07_chariot,minor_wands_03,1.167,1,Hard
major_07_chariot,minor_wands_04,2.167,3,Easy
major_07_chariot,minor_wands_05,1.5,2,Medium
major_07_chariot,minor_wands_06,1.667,2,Medium
major_07_chariot,minor_wands_07,0.5,1,Hard
major_07_chariot,minor_wands_08,1.667,2,Medium
major_07_chariot,minor_wands_09,1.667,2,Medium
major_07_chariot,minor_wands_10,1.167,1,Hard
major_07_chariot,minor_wands_page,1.5,2,Medium
major_07_chariot,minor_wands_knight,1.333,1,Hard
major_07_chariot,minor_wands_queen,1.5,2,Medium
major_07_chariot,minor_wands_king,1.667,2,Medium
major_07_chariot,minor_cups_ace,2.667,3,Easy
major_07_chariot,minor_cups_02,2.333,3,Easy
major_07_chariot,minor_cups_03,2.333,3,Easy
major_07_chariot,minor_cups_04,2.167,3,Easy
major_07_chariot,minor_cups_05,2.0,3,Easy
major_07_chariot,minor_cups_06,2.333,3,Easy
major_07_chariot,minor_cups_07,2.167,3,Easy
major_07_chariot,minor_cups_08,1.5,2,Medium
major_07_chariot,minor_cups_09,2.333,3,Easy
major_07_chariot,minor_cups_10,2.833,3,Easy
major_07_chariot,minor_cups_page,2.333,3,Easy
major_07_chariot,minor_cups_knight,2.0,3,Easy
major_07_chariot,minor_cups_queen,2.833,3,Easy
major_07_chariot,minor_cups_king,2.5,3,Easy
major_07_chariot,minor_swords_ace,1.333,1,Hard
major_07_chariot,minor_swords_02,2.167,3,Easy
major_07_chariot,minor_swords_03,1.833,2,Medium
major_07_chariot,minor_swords_04,2.5,3,Easy
major_07_chariot,minor_swords_05,1.167,1,Hard
major_07_chariot,minor_swords_06,1.5,2,Medium
major_07_chariot,minor_swords_07,1.167,1,Hard
major_07_chariot,minor_swords_08,2.667,3,Easy
major_07_chariot,minor_swords_09,2.667,3,Easy
major_07_chariot,minor_swords_10,2.333,3,Easy
major_07_chariot,minor_swords_page,1.333,1,Hard
major_07_chariot,minor_swords_knight,0.833,1,Hard
major_07_chariot,minor_swords_queen,1.667,2,Medium
major_07_chariot,minor_swords_king,1.167,1,Hard
major_07_chariot,minor_pentacles_ace,1.5,2,Medium
major_07_chariot,minor_pentacles_02,0.833,1,Hard
major_07_chariot,minor_pentacles_03,1.5,2,Medium
major_07_chariot,minor_pentacles_04,1.667,2,Medium
major_07_chariot,minor_pentacles_05,2.0,3,Easy
major_07_chariot,minor_pentacles_06,1.833,2,Medium
major_07_chariot,minor_pentacles_07,2.167,3,Easy
major_07_chariot,minor_pentacles_08,1.5,2,Medium
major_07_chariot,minor_pentacles_09,2.333,3,Easy
major_07_chariot,minor_pentacles_10,2.333,3,Easy
major_07_chariot,minor_pentacles_page,1.667,2,Medium
major_07_chariot,minor_pentacles_knight,1.333,1,Hard
major_07_chariot,minor_pentacles_queen,2.167,3,Easy
major_07_chariot,minor_pentacles_king,2.167,3,Easy
major_08_strength,major_00_fool,2.167,3,Easy
major_08_strength,major_01_magician,1.5,2,Medium
major_08_strength,major_02_high_priestess,2.333,3,Easy
major_08_strength,major_03_empress,1.333,1,Hard
major_08_strength,major_04_emperor,1.333,1,Hard
major_08_strength,major_05_hierophant,0.667,1,Hard
major_08_strength,major_06_lovers,1.5,2,Medium
major_08_strength,major_07_chariot,1.833,2,Medium
major_08_strength,major_09_hermit,2.0,3,Easy
major_08_strength,major_10_wheel_of_fortune,1.5,2,Medium
major_08_strength,major_11_justice,0.667,1,Hard
major_08_strength,major_12_hanged_man,2.5,3,Easy
major_08_strength,major_13_death,1.833,2,Medium
major_08_strength,major_14_temperance,1.0,1,Hard
major_08_strength,major_15_devil,1.0,1,Hard
major_08_strength,major_16_tower,2.5,3,Easy
major_08_strength,major_17_star,1.0,1,Hard
major_08_strength,major_18_moon,2.5,3,Easy
major_08_strength,major_19_sun,1.5,2,Medium
major_08_strength,major_20_judgment,0.833,1,Hard
major_08_strength,major_21_world,1.667,2,Medium
major_08_strength,minor_wands_ace,1.667,2,Medium
major_08_strength,minor_wands_02,0.833,1,Hard
major_08_strength,minor_wands_03,1.0,1,Hard
major_08_strength,minor_wands_04,1.0,1,Hard
major_08_strength,minor_wands_05,0.667,1,Hard
major_08_strength,minor_wands_06,1.167,1,Hard
major_08_strength,minor_wands_07,1.333,1,Hard
major_08_strength,minor_wands_08,0.833,1,Hard
major_08_strength,minor_wands_09,1.167,1,Hard
major_08_strength,minor_wands_10,1.0,1,Hard
major_08_strength,minor_wands_page,1.333,1,Hard
major_08_strength,minor_wands_knight,1.5,2,Medium
major_08_strength,minor_wands_queen,0.667,1,Hard
major_08_strength,minor_wands_king,1.167,1,Hard
major_08_strength,minor_cups_ace,0.833,1,Hard
major_08_strength,minor_cups_02,1.167,1,Hard
major_08_strength,minor_cups_03,1.167,1,Hard
major_08_strength,minor_cups_04,1.667,2,Medium
major_08_strength,minor_cups_05,1.833,2,Medium
major_08_strength,minor_cups_06,0.833,1,Hard
major_08_strength,minor_cups_07,1.333,1,Hard
major_08_strength,minor_cups_08,1.333,1,Hard
major_08_strength,minor_cups_09,1.167,1,Hard
major_08_strength,minor_cups_10,1.333,1,Hard
major_08_strength,minor_cups_page,0.833,1,Hard
major_08_strength,minor_cups_knight,1.167,1,Hard
major_08_strength,minor_cups_queen,1.333,1,Hard
major_08_strength,minor_cups_king,1.0,1,Hard
major_08_strength,minor_swords_ace,0.833,1,Hard
major_08_strength,minor_swords_02,1.667,2,Medium
major_08_strength,minor_swords_03,1.667,2,Medium
major_08_strength,minor_swords_04,1.333,1,Hard
major_08_strength,minor_swords_05,1.667,2,Medium
major_08_strength,minor_swords_06,0.333,1,Hard
major_08_strength,minor_swords_07,1.0,1,Hard
major_08_strength,minor_swords_08,2.5,3,Easy
major_08_strength,minor_swords_09,2.5,3,Easy
major_08_strength,minor_swords_10,2.167,3,Easy
major_08_strength,minor_swords_page,0.833,1,Hard
major_08_strength,minor_swords_knight,1.0,1,Hard
major_08_strength,minor_swords_queen,0.5,1,Hard
major_08_strength,minor_swords_king,0.667,1,Hard
major_08_strength,minor_pentacles_ace,0.667,1,Hard
major_08_strength,minor_pentacles_02,1.0,1,Hard
major_08_strength,minor_pentacles_03,1.0,1,Hard
major_08_strength,minor_pentacles_04,1.5,2,Medium
major_08_strength,minor_pentacles_05,1.833,2,Medium
major_08_strength,minor_pentacles_06,0.667,1,Hard
major_08_strength,minor_pentacles_07,0.667,1,Hard
major_08_strength,minor_pentacles_08,1.0,1,Hard
major_08_strength,minor_pentacles_09,1.5,2,Medium
major_08_strength,minor_pentacles_10,1.167,1,Hard
major_08_strength,minor_pentacles_page,0.5,1,Hard
major_08_strength,minor_pentacles_knight,0.833,1,Hard
major_08_strength,minor_pentacles_queen,0.667,1,Hard
major_08_strength,minor_pentacles_king,1.0,1,Hard
major_09_hermit,major_00_fool,3.167,3,Easy
major_09_hermit,major_01_magician,2.833,3,Easy
major_09_hermit,major_02_high_priestess,1.0,1,Hard
major_09_hermit,major_03_empress,3.0,3,Easy
major_09_hermit,major_04_emperor,2.667,3,Easy
major_09_hermit,major_05_hierophant,2.0,3,Easy
major_09_hermit,major_06_lovers,2.5,3,Easy
major_09_hermit,major_07_chariot,2.833,3,Easy
major_09_hermit,major_08_strength,2.0,3,Easy
major_09_hermit,major_10_wheel_of_fortune,2.5,3,Easy
major_09_hermit,major_11_justice,2.0,3,Easy
major_09_hermit,major_12_hanged_man,1.833,2,Medium
major_09_hermit,major_13_death,2.5,3,Easy
major_09_hermit,major_14_temperance,1.333,1,Hard
major_09_hermit,major_15_devil,2.0,3,Easy
major_09_hermit,major_16_tower,3.833,3,Easy
major_09_hermit,major_17_star,2.0,3,Easy
major_09_hermit,major_18_moon,1.5,2,Medium
major_09_hermit,major_19_sun,2.833,3,Easy
major_09_hermit,major_20_judgment,2.167,3,Easy
major_09_hermit,major_21_world,2.0,3,Easy
major_09_hermit,minor_wands_ace,3.0,3,Easy
major_09_hermit,minor_wands_02,2.167,3,Easy
major_09_hermit,minor_wands_03,2.0,3,Easy
major_09_hermit,minor_wands_04,2.333,3,Easy
major_09_hermit,minor_wands_05,2.667,3,Easy
major_09_hermit,minor_wands_06,2.5,3,Easy
major_09_hermit,minor_wands_07,2.333,3,Easy
major_09_hermit,minor_wands_08,2.167,3,Easy
major_09_hermit,minor_wands_09,1.5,2,Medium
major_09_hermit,minor_wands_10,2.333,3,Easy
major_09_hermit,minor_wands_page,2.667,3,Easy
major_09_hermit,minor_wands_knight,3.167,3,Easy
major_09_hermit,minor_wands_queen,2.0,3,Easy
major_09_hermit,minor_wands_king,2.5,3,Easy
major_09_hermit,minor_cups_ace,2.167,3,Easy
major_09_hermit,minor_cups_02,2.5,3,Easy
major_09_hermit,minor_cups_03,2.5,3,Easy
major_09_hermit,minor_cups_04,1.0,1,Hard
major_09_hermit,minor_cups_05,2.167,3,Easy
major_09_hermit,minor_cups_06,1.167,1,Hard
major_09_hermit,minor_cups_07,1.667,2,Medium
major_09_hermit,minor_cups_08,2.333,3,Easy
major_09_hermit,minor_cups_09,1.5,2,Medium
major_09_hermit,minor_cups_10,2.0,3,Easy
major_09_hermit,minor_cups_page,2.167,3,Easy
major_09_hermit,minor_cups_knight,3.167,3,Easy
major_09_hermit,minor_cups_queen,2.0,3,Easy
major_09_hermit,minor_cups_king,1.333,1,Hard
major_09_hermit,minor_swords_ace,1.833,2,Medium
major_09_hermit,minor_swords_02,0.667,1,Hard
major_09_hermit,minor_swords_03,2.333,3,Easy
major_09_hermit,minor_swords_04,0.667,1,Hard
major_09_hermit,minor_swords_05,2.667,3,Easy
major_09_hermit,minor_swords_06,2.0,3,Easy
major_09_hermit,minor_swords_07,1.667,2,Medium
major_09_hermit,minor_swords_08,1.5,2,Medium
major_09_hermit,minor_swords_09,1.833,2,Medium
major_09_hermit,minor_swords_10,2.167,3,Easy
major_09_hermit,minor_swords_page,1.833,2,Medium
major_09_hermit,minor_swords_knight,2.333,3,Easy
major_09_hermit,minor_swords_queen,1.5,2,Medium
major_09_hermit,minor_swords_king,2.0,3,Easy
major_09_hermit,minor_pentacles_ace,2.0,3,Easy
major_09_hermit,minor_pentacles_02,2.333,3,Easy
major_09_hermit,minor_pentacles_03,2.333,3,Easy
major_09_hermit,minor_pentacles_04,1.833,2,Medium
major_09_hermit,minor_pentacles_05,2.833,3,Easy
major_09_hermit,minor_pentacles_06,2.333,3,Easy
major_09_hermit,minor_pentacles_07,1.333,1,Hard
major_09_hermit,minor_pentacles_08,1.333,1,Hard
major_09_hermit,minor_pentacles_09,1.167,1,Hard
major_09_hermit,minor_pentacles_10,2.167,3,Easy
major_09_hermit,minor_pentacles_page,1.833,2,Medium
major_09_hermit,minor_pentacles_knight,1.833,2,Medium
major_09_hermit,minor_pentacles_queen,2.0,3,Easy
major_09_hermit,minor_pentacles_king,2.0,3,Easy
major_10_wheel_of_fortune,major_00_fool,1.333,1,Hard
major_10_wheel_of_fortune,major_01_magician,2.333,3,Easy
major_10_wheel_of_fortune,major_02_high_priestess,2.167,3,Easy
major_10_wheel_of_fortune,major_03_empress,2.167,3,Easy
major_10_wheel_of_fortune,major_04_emperor,1.833,2,Medium
major_10_wheel_of_fortune,major_05_hierophant,1.5,2,Medium
major_10_wheel_of_fortune,major_06_lovers,1.333,1,Hard
major_10_wheel_of_fortune,major_07_chariot,2.0,3,Easy
major_10_wheel_of_fortune,major_08_strength,1.5,2,Medium
major_10_wheel_of_fortune,major_09_hermit,2.5,3,Easy
major_10_wheel_of_fortune,major_11_justice,1.5,2,Medium
major_10_wheel_of_fortune,major_12_hanged_man,1.667,2,Medium
major_10_wheel_of_fortune,major_13_death,1.0,1,Hard
major_10_wheel_of_fortune,major_14_temperance,1.5,2,Medium
major_10_wheel_of_fortune,major_15_devil,1.5,2,Medium
major_10_wheel_of_fortune,major_16_tower,1.667,2,Medium
major_10_wheel_of_fortune,major_17_star,1.167,1,Hard
major_10_wheel_of_fortune,major_18_moon,1.333,1,Hard
major_10_wheel_of_fortune,major_19_sun,2.667,3,Easy
major_10_wheel_of_fortune,major_20_judgment,1.0,1,Hard
major_10_wheel_of_fortune,major_21_world,1.833,2,Medium
major_10_wheel_of_fortune,minor_wands_ace,0.833,1,Hard
major_10_wheel_of_fortune,minor_wands_02,1.333,1,Hard
major_10_wheel_of_fortune,minor_wands_03,1.5,2,Medium
major_10_wheel_of_fortune,minor_wands_04,2.167,3,Easy
major_10_wheel_of_fortune,minor_wands_05,1.5,2,Medium
major_10_wheel_of_fortune,minor_wands_06,2.333,3,Easy
major_10_wheel_of_fortune,minor_wands_07,1.5,2,Medium
major_10_wheel_of_fortune,minor_wands_08,1.333,1,Hard
major_10_wheel_of_fortune,minor_wands_09,1.333,1,Hard
major_10_wheel_of_fortune,minor_wands_10,1.5,2,Medium
major_10_wheel_of_fortune,minor_wands_page,0.833,1,Hard
major_10_wheel_of_fortune,minor_wands_knight,0.667,1,Hard
major_10_wheel_of_fortune,minor_wands_queen,1.833,2,Medium
major_10_wheel_of_fortune,minor_wands_king,2.333,3,Easy
major_10_wheel_of_fortune,minor_cups_ace,1.667,2,Medium
major_10_wheel_of_fortune,minor_cups_02,1.667,2,Medium
major_10_wheel_of_fortune,minor_cups_03,2.0,3,Easy
major_10_wheel_of_fortune,minor_cups_04,1.833,2,Medium
major_10_wheel_of_fortune,minor_cups_05,1.333,1,Hard
major_10_wheel_of_fortune,minor_cups_06,1.333,1,Hard
major_10_wheel_of_fortune,minor_cups_07,0.833,1,Hard
major_10_wheel_of_fortune,minor_cups_08,1.167,1,Hard
major_10_wheel_of_fortune,minor_cups_09,1.667,2,Medium
major_10_wheel_of_fortune,minor_cups_10,2.167,3,Easy
major_10_wheel_of_fortune,minor_cups_page,1.333,1,Hard
major_10_wheel_of_fortune,minor_cups_knight,0.667,1,Hard
major_10_wheel_of_fortune,minor_cups_queen,1.5,2,Medium
major_10_wheel_of_fortune,minor_cups_king,1.833,2,Medium
major_10_wheel_of_fortune,minor_swords_ace,1.667,2,Medium
major_10_wheel_of_fortune,minor_swords_02,1.833,2,Medium
major_10_wheel_of_fortune,minor_swords_03,1.5,2,Medium
major_10_wheel_of_fortune,minor_swords_04,1.833,2,Medium
major_10_wheel_of_fortune,minor_swords_05,1.5,2,Medium
major_10_wheel_of_fortune,minor_swords_06,1.167,1,Hard
major_10_wheel_of_fortune,minor_swords_07,1.5,2,Medium
major_10_wheel_of_fortune,minor_swords_08,1.667,2,Medium
major_10_wheel_of_fortune,minor_swords_09,1.667,2,Medium
major_10_wheel_of_fortune,minor_swords_10,1.0,1,Hard
major_10_wheel_of_fortune,minor_swords_page,1.667,2,Medium
major_10_wheel_of_fortune,minor_swords_knight,1.167,1,Hard
major_10_wheel_of_fortune,minor_swords_queen,1.333,1,Hard
major_10_wheel_of_fortune,minor_swords_king,1.5,2,Medium
major_10_wheel_of_fortune,minor_pentacles_ace,1.167,1,Hard
major_10_wheel_of_fortune,minor_pentacles_02,1.167,1,Hard
major_10_wheel_of_fortune,minor_pentacles_03,2.167,3,Easy
major_10_wheel_of_fortune,minor_pentacles_04,1.667,2,Medium
major_10_wheel_of_fortune,minor_pentacles_05,1.333,1,Hard
major_10_wheel_of_fortune,minor_pentacles_06,1.167,1,Hard
major_10_wheel_of_fortune,minor_pentacles_07,1.167,1,Hard
major_10_wheel_of_fortune,minor_pentacles_08,2.167,3,Easy
major_10_wheel_of_fortune,minor_pentacles_09,2.0,3,Easy
major_10_wheel_of_fortune,minor_pentacles_10,2.0,3,Easy
major_10_wheel_of_fortune,minor_pentacles_page,1.0,1,Hard
major_10_wheel_of_fortune,minor_pentacles_knight,1.667,2,Medium
major_10_wheel_of_fortune,minor_pentacles_queen,1.5,2,Medium
major_10_wheel_of_fortune,minor_pentacles_king,1.833,2,Medium
major_11_justice,major_00_fool,2.5,3,Easy
major_11_justice,major_01_magician,1.167,1,Hard
major_11_justice,major_02_high_priestess,2.667,3,Easy
major_11_justice,major_03_empress,1.667,2,Medium
major_11_justice,major_04_emperor,1.0,1,Hard
major_11_justice,major_05_hierophant,1.0,1,Hard
major_11_justice,major_06_lovers,1.167,1,Hard
major_11_justice,major_07_chariot,1.5,2,Medium
major_11_justice,major_08_strength,0.667,1,Hard
major_11_justice,major_09_hermit,2.0,3,Easy
major_11_justice,major_10_wheel_of_fortune,1.5,2,Medium
major_11_justice,major_12_hanged_man,2.833,3,Easy
major_11_justice,major_13_death,2.167,3,Easy
major_11_justice,major_14_temperance,1.333,1,Hard
major_11_justice,major_15_devil,1.333,1,Hard
major_11_justice,major_16_tower,2.833,3,Easy
major_11_justice,major_17_star,1.0,1,Hard
major_11_justice,major_18_moon,2.833,3,Easy
major_11_justice,major_19_sun,1.5,2,Medium
major_11_justice,major_20_judgment,1.5,2,Medium
major_11_justice,major_21_world,1.333,1,Hard
major_11_justice,minor_wands_ace,2.0,3,Easy
major_11_justice,minor_wands_02,0.833,1,Hard
major_11_justice,minor_wands_03,1.0,1,Hard
major_11_justice,minor_wands_04,1.0,1,Hard
major_11_justice,minor_wands_05,1.333,1,Hard
major_11_justice,minor_wands_06,0.833,1,Hard
major_11_justice,minor_wands_07,1.333,1,Hard
major_11_justice,minor_wands_08,1.5,2,Medium
major_11_justice,minor_wands_09,1.5,2,Medium
major_11_justice,minor_wands_10,1.333,1,Hard
major_11_justice,minor_wands_page,1.667,2,Medium
major_11_justice,minor_wands_knight,1.833,2,Medium
major_11_justice,minor_wands_queen,0.333,1,Hard
major_11_justice,minor_wands_king,0.833,1,Hard
major_11_justice,minor_cups_ace,1.167,1,Hard
major_11_justice,minor_cups_02,1.167,1,Hard
major_11_justice,minor_cups_03,1.167,1,Hard
major_11_justice,minor_cups_04,2.0,3,Easy
major_11_justice,minor_cups_05,2.167,3,Easy
major_11_justice,minor_cups_06,1.167,1,Hard
major_11_justice,minor_cups_07,1.667,2,Medium
major_11_justice,minor_cups_08,2.0,3,Easy
major_11_justice,minor_cups_09,1.167,1,Hard
major_11_justice,minor_cups_10,1.333,1,Hard
major_11_justice,minor_cups_page,1.167,1,Hard
major_11_justice,minor_cups_knight,1.5,2,Medium
major_11_justice,minor_cups_queen,1.667,2,Medium
major_11_justice,minor_cups_king,1.0,1,Hard
major_11_justice,minor_swords_ace,0.833,1,Hard
major_11_justice,minor_swords_02,1.667,2,Medium
major_11_justice,minor_swords_03,2.0,3,Easy
major_11_justice,minor_swords_04,1.667,2,Medium
major_11_justice,minor_swords_05,1.667,2,Medium
major_11_justice,minor_swords_06,1.0,1,Hard
major_11_justice,minor_swords_07,1.333,1,Hard
major_11_justice,minor_swords_08,2.833,3,Easy
major_11_justice,minor_swords_09,2.833,3,Easy
major_11_justice,minor_swords_10,2.5,3,Easy
major_11_justice,minor_swords_page,1.167,1,Hard
major_11_justice,minor_swords_knight,1.0,1,Hard
major_11_justice,minor_swords_queen,0.5,1,Hard
major_11_justice,minor_swords_king,0.333,1,Hard
major_11_justice,minor_pentacles_ace,1.0,1,Hard
major_11_justice,minor_pentacles_02,1.0,1,Hard
major_11_justice,minor_pentacles_03,1.0,1,Hard
major_11_justice,minor_pentacles_04,0.833,1,Hard
major_11_justice,minor_pentacles_05,2.167,3,Easy
major_11_justice,minor_pentacles_06,0.667,1,Hard
major_11_justice,minor_pentacles_07,1.0,1,Hard
major_11_justice,minor_pentacles_08,1.0,1,Hard
major_11_justice,minor_pentacles_09,1.5,2,Medium
major_11_justice,minor_pentacles_10,0.833,1,Hard
major_11_justice,minor_pentacles_page,0.833,1,Hard
major_11_justice,minor_pentacles_knight,0.5,1,Hard
major_11_justice,minor_pentacles_queen,0.667,1,Hard
major_11_justice,minor_pentacles_king,0.667,1,Hard
major_12_hanged_man,major_00_fool,2.333,3,Easy
major_12_hanged_man,major_01_magician,3.667,3,Easy
major_12_hanged_man,major_02_high_priestess,1.167,1,Hard
major_12_hanged_man,major_03_empress,3.5,3,Easy
major_12_hanged_man,major_04_emperor,3.167,3,Easy
major_12_hanged_man,major_05_hierophant,2.167,3,Easy
major_12_hanged_man,major_06_lovers,2.333,3,Easy
major_12_hanged_man,major_07_chariot,2.667,3,Easy
major_12_hanged_man,major_08_strength,2.5,3,Easy
